District.Type,District.Number,name19.x,enrollment19,perc_white19,perc_frp19,name22.y,enrollment22,perc_white22,perc_frp22,name25.y,enrollment25,perc_white25,perc_frp25,math19,reading19,math22,reading22,name22.x,math25,reading25,name25.x,math_perc_19_22,math_perc_pt_19_22,math_perc_22_25,math_perc_pt_22_25,math_perc_19_25,math_perc_pt_19_25,reading_perc_19_22,reading_perc_pt_19_22,reading_perc_22_25,reading_perc_pt_22_25,reading_perc_19_25,reading_perc_pt_19_25,name19.y,filter_helper
7,4161,New Discoveries Montessori Academy,228,84.65%,55.26%,New Discoveries Montessori Academy,240,84.17%,49.58%,New Discoveries Montessori Academy,219,83.11%,59.36%,25.2,42.62,24.14,41.38,New Discoveries Montessori Academy,28.44,38.53,New Discoveries Montessori Academy,-0.042063492,-0.0106,0.178127589,0.043,0.128571429,0.0324,-0.029094322,-0.0124,-0.068873852,-0.0285,-0.095964336,-0.0409,New Discoveries Montessori Academy,0.0324
7,4162,Southside Family Charter School,116,39.66%,47.41%,Southside Family Charter School,127,45.67%,43.31%,Southside Family Charter School,119,45.38%,47.90%,51.47,67.16,48.61,62.16,Southside Family Charter School,29.85,50,Southside Family Charter School,-0.055566349,-0.0286,-0.385928821,-0.1876,-0.420050515,-0.2162,-0.074449077,-0.05,-0.195624196,-0.1216,-0.255509232,-0.1716,Southside Family Charter School,-0.1716
7,4164,Laura Jeffrey Academy Charter,94,42.55%,50.00%,Laura Jeffrey Academy Charter,57,54.39%,24.56%,Laura Jeffrey Academy Charter,117,61.54%,15.38%,35.63,59.77,35.48,67.69,Laura Jeffrey Academy Charter,34.51,75,Laura Jeffrey Academy Charter,-0.004209935,-0.0015,-0.027339346,-0.0097,-0.031434185,-0.0112,0.132507947,0.0792,0.107992318,0.0731,0.254810105,0.1523,Laura Jeffrey Academy Charter,0.1523
7,4166,East Range Academy of Tech-Science,170,82.94%,83.53%,East Range Academy of Technology and Science,127,81.10%,73.23%,East Range Academy of Technology and Science,127,77.17%,89.76%,3.23,16.13,3.57,33.33,East Range Academy of Technology and Science,3.85,29.63,East Range Academy of Technology and Science,0.105263158,0.0034,0.078431373,0.0028,0.191950464,0.0062,1.06633602,0.172,-0.111011101,-0.037,0.836949783,0.135,East Range Academy of Technology and Science,0.135
7,4167,International Spanish Language Academy,326,61.04%,6.44%,International Spanish Language Academy,374,55.08%,9.09%,International Spanish Language Academy,447,49.89%,26.17%,70.17,77.35,58.6,70.43,International Spanish Language Academy,54.71,61.05,International Spanish Language Academy,-0.164885279,-0.1157,-0.066382253,-0.0389,-0.220322075,-0.1546,-0.089463478,-0.0692,-0.133181883,-0.0938,-0.210730446,-0.163,International Spanish Language Academy,-0.1546
7,4168,Glacial Hills Elementary,91,90.11%,52.75%,Glacial Hills Elementary,73,91.78%,45.21%,Glacial Hills Elementary,97,86.60%,51.55%,68.52,72.22,32.43,29.73,Glacial Hills Elementary,64.1,51.28,Glacial Hills Elementary,-0.526707531,-0.3609,0.976564909,0.3167,-0.064506713,-0.0442,-0.58834118,-0.4249,0.724857047,0.2155,-0.289947383,-0.2094,Glacial Hills Elementary,-0.0442
7,4169,Stonebridge World School,287,4.18%,84.32%,Stonebridge World School,315,6.67%,85.08%,Stonebridge World School,240,8.33%,85.42%,16.22,24.36,5.85,18.34,Stonebridge World School,10.31,14.58,Stonebridge World School,-0.639334155,-0.1037,0.762393162,0.0446,-0.364364982,-0.0591,-0.247126437,-0.0602,-0.205016358,-0.0376,-0.401477833,-0.0978,Stonebridge World School,-0.0591
7,4170,Hiawatha Academies,1532,0.91%,83.09%,Hiawatha Academies,1592,0.19%,75.44%,Hiawatha Academies,1586,1.01%,87.01%,29.45,30.29,10.53,18.38,Hiawatha Academies,13.18,18.1,Hiawatha Academies,-0.642444822,-0.1892,0.251661918,0.0265,-0.5524618,-0.1627,-0.393199076,-0.1191,-0.01523395,-0.0028,-0.402443051,-0.1219,Hiawatha Academies,-0.1219
7,4171,Noble Academy,1029,0.39%,52.38%,Noble Academy,722,0.42%,66.90%,Noble Academy,533,0.00%,70.17%,59.72,49.13,27.41,34.26,Noble Academy,36.51,34.04,Noble Academy,-0.541024782,-0.3231,0.331995622,0.091,-0.388647019,-0.2321,-0.302666395,-0.1487,-0.006421483,-0.0022,-0.307144311,-0.1509,Noble Academy,-0.1509
7,4178,Lincoln International School,157,0.64%,>=90%,Lincoln International High School,111,0.00%,>=90%,Lincoln International High School,158,1.27%,>=90%,7.55,5,6.9,20,Lincoln International High School,15.69,4.65,Lincoln International High School,-0.086092715,-0.0065,1.273913043,0.0879,1.078145695,0.0814,3,0.15,-0.7675,-0.1535,-0.07,-0.0035,Lincoln International School,0.0814
7,4181,Community School of Excellence,1344,0.00%,83.11%,Community School of Excellence,1410,0.00%,85.82%,Community School of Excellence,1455,0.00%,85.09%,42.05,33.96,24.3,23.34,Community School of Excellence,25.9,26.16,Community School of Excellence,-0.422116528,-0.1775,0.065843621,0.016,-0.384066587,-0.1615,-0.312720848,-0.1062,0.120822622,0.0282,-0.229681979,-0.078,Community School of Excellence,-0.078
7,4183,Lionsgate Academy,262,76.72%,17.18%,Lionsgate Academy,373,66.22%,17.96%,Lionsgate Academy,412,63.35%,30.83%,23.81,36.67,17.24,32.89,Lionsgate Academy,19.01,43.15,Lionsgate Academy,-0.275934481,-0.0657,0.102668213,0.0177,-0.201595968,-0.048,-0.103081538,-0.0378,0.311948921,0.1026,0.176711208,0.0648,Lionsgate Academy,0.0648
7,4184,Aspen Academy,554,74.55%,21.48%,Aspen Academy,686,56.41%,12.10%,Aspen Academy,641,46.65%,36.82%,73.94,69.12,59.2,61.49,Aspen Academy,53.4,57.64,Aspen Academy,-0.199350825,-0.1474,-0.097972973,-0.058,-0.277792805,-0.2054,-0.110387731,-0.0763,-0.062611807,-0.0385,-0.166087963,-0.1148,Aspen Academy,-0.1148
7,4185,DaVinci Academy,825,68.00%,20.24%,DaVinci Academy,918,64.16%,14.60%,DaVinci Academy,952,52.21%,25.95%,68.16,65.31,57.61,66.72,DaVinci Academy,48.8,56.78,DaVinci Academy,-0.154782864,-0.1055,-0.152924839,-0.0881,-0.284037559,-0.1936,0.021589343,0.0141,-0.148980815,-0.0994,-0.13060787,-0.0853,DaVinci Academy,-0.0853
7,4186,Global Academy,431,15.55%,84.22%,Global Academy,444,10.14%,81.08%,Global Academy,447,14.09%,89.04%,54.04,59.93,34.15,49.83,Global Academy,30.5,49.06,Global Academy,-0.368060696,-0.1989,-0.106881406,-0.0365,-0.435603257,-0.2354,-0.168529952,-0.101,-0.015452539,-0.0077,-0.181378275,-0.1087,Global Academy,-0.1087
7,4188,Cologne Academy,641,88.77%,8.89%,Cologne Academy,734,79.29%,8.04%,Cologne Academy,731,69.63%,14.50%,75.31,73.58,68.62,72.01,Cologne Academy,81.84,82.22,Cologne Academy,-0.088832824,-0.0669,0.192655203,0.1322,0.086708272,0.0653,-0.02133732,-0.0157,0.141785863,0.1021,0.117423213,0.0864,Cologne Academy,0.0864
7,4191,KIPP Minnesota Charter School,203,0.00%,>=90%,KIPP Minnesota Charter School,578,0.35%,>=90%,KIPP Minnesota Charter School,231,1.30%,>=90%,18.55,26.24,4.34,13.35,KIPP Minnesota Charter School,3.31,14.86,KIPP Minnesota Charter School,-0.766037736,-0.1421,-0.237327189,-0.0103,-0.821563342,-0.1524,-0.491234756,-0.1289,0.113108614,0.0151,-0.433689024,-0.1138,KIPP Minnesota Charter School,-0.1138
7,4192,Best Academy,756,0.00%,88.23%,Best Academy,679,0.15%,84.98%,Best Academy,790,0.00%,>=90%,25.78,32.29,17.23,31.77,Best Academy,20.21,29.8,Best Academy,-0.331652444,-0.0855,0.17295415,0.0298,-0.21605896,-0.0557,-0.016104057,-0.0052,-0.062008184,-0.0197,-0.077113657,-0.0249,Best Academy,-0.0249
7,4194,Cannon River STEM School,350,82.57%,38.29%,Cannon River STEM School,279,71.33%,38.71%,Cannon River STEM School,224,64.29%,58.48%,39.37,51.58,21.6,32.5,Cannon River STEM School,11.26,34,Cannon River STEM School,-0.451358903,-0.1777,-0.478703704,-0.1034,-0.713995428,-0.2811,-0.369910818,-0.1908,0.046153846,0.015,-0.340829779,-0.1758,Cannon River STEM School,-0.1758
7,4198,Discovery Woods,118,90.68%,60.17%,Discovery Woods,109,80.73%,49.54%,Discovery Woods,101,76.24%,64.36%,25.42,40.68,25.58,46.51,Discovery Woods,25,41.67,Discovery Woods,0.006294256,0.0016,-0.022673964,-0.0058,-0.016522423,-0.0042,0.143313668,0.0583,-0.104063642,-0.0484,0.024336283,0.0099,Discovery Woods,0.0099
7,4199,Parnassus Preparatory Charter Sch,1134,43.03%,27.34%,Parnassus Preparatory Charter School,1341,33.26%,27.52%,Parnassus Preparatory School,1352,24.48%,46.30%,65.54,64.38,56.62,58.13,Parnassus Preparatory Charter School,47.28,46.4,Parnassus Preparatory School,-0.136100092,-0.0892,-0.164959378,-0.0934,-0.278608483,-0.1826,-0.097079838,-0.0625,-0.201789093,-0.1173,-0.279279279,-0.1798,Parnassus Preparatory Charter School,-0.1798
7,4200,STEP Academy Charter School,473,0.63%,>=90%,STEP Academy Charter School,620,0.65%,59.03%,STEP Academy,847,0.35%,>=90%,34.13,46.18,15.53,42.28,STEP Academy,15.12,37.11,STEP Academy,-0.544975095,-0.186,-0.026400515,-0.0041,-0.556987987,-0.1901,-0.084452144,-0.039,-0.122280038,-0.0517,-0.19640537,-0.0907,STEP Academy Charter School,-0.0907
7,4201,Cornerstone Montessori Elementary,140,50.00%,40.00%,Cornerstone Montessori Elementary,138,48.55%,26.09%,Cornerstone Montessori Elementary,132,36.36%,54.55%,17.81,50.68,32.88,65.33,Cornerstone Montessori Elementary,19.44,47.22,Cornerstone Montessori Elementary,0.846153846,0.1507,-0.408759124,-0.1344,0.091521617,0.0163,0.289068666,0.1465,-0.277208021,-0.1811,-0.068271507,-0.0346,Cornerstone Montessori Elementary,0.0163
7,4205,Hennepin Elementary School,374,0.53%,>=90%,Hennepin Elementary School,363,0.00%,>=90%,Hennepin Schools,447,0.22%,>=90%,43.27,40.1,28.76,38.2,Hennepin Schools,25.52,26.3,Hennepin Schools,-0.335336261,-0.1451,-0.112656467,-0.0324,-0.41021493,-0.1775,-0.047381546,-0.019,-0.311518325,-0.119,-0.344139651,-0.138,Hennepin Elementary School,-0.138
7,4208,Nasha Shkola Charter School,99,94.95%,69.70%,Nasha Shkola Charter School,129,99.22%,62.02%,Nasha Shkola Charter School,138,97.83%,78.99%,66.67,48.33,46.88,45.31,Nasha Shkola Charter School,52.17,39.13,Nasha Shkola Charter School,-0.296835158,-0.1979,0.112841297,0.0529,-0.217489126,-0.145,-0.062487068,-0.0302,-0.136393732,-0.0618,-0.190357956,-0.092,Nasha Shkola Charter School,-0.092
7,4213,Prodeo Academy,632,2.53%,61.71%,Prodeo Academy,823,0.49%,83.11%,Prodeo Academy,1116,3.67%,>=90%,33.79,31.96,21.63,25.17,Prodeo Academy,30.83,27.71,Prodeo Academy,-0.359869784,-0.1216,0.425335183,0.092,-0.087599882,-0.0296,-0.212453066,-0.0679,0.100913786,0.0254,-0.132978723,-0.0425,Prodeo Academy,-0.0296
7,4215,Sejong Academy of Minnesota,187,3.74%,>=90%,Sejong Academy of Minnesota,303,3.30%,>=90%,Sejong Academy of Minnesota,332,0.90%,85.24%,55.36,33.93,20.78,36.91,Sejong Academy of Minnesota,24.85,34.71,Sejong Academy of Minnesota,-0.624638728,-0.3458,0.195861405,0.0407,-0.551119942,-0.3051,0.087827881,0.0298,-0.059604443,-0.022,0.022988506,0.0078,Sejong Academy of Minnesota,0.0078
7,4217,Technical Academies of Minnesota,99,70.71%,38.38%,Technical Academies of Minnesota,123,54.47%,60.98%,Technical Academies of Minnesota,116,61.21%,78.45%,5.88,28.26,4.44,23.81,Technical Academies of Minnesota,2.5,15.91,Technical Academies of Minnesota,-0.244897959,-0.0144,-0.436936937,-0.0194,-0.574829932,-0.0338,-0.157466384,-0.0445,-0.331793364,-0.079,-0.437013447,-0.1235,Technical Academies of Minnesota ,-0.0338
7,4218,Venture Academy,323,5.88%,>=90%,Venture Academy,307,2.28%,>=90%,Venture Academy,289,2.42%,>=90%,20.92,20.59,4.48,16.3,Venture Academy,3.45,8.82,Venture Academy,-0.78585086,-0.1644,-0.229910714,-0.0103,-0.835086042,-0.1747,-0.20835357,-0.0429,-0.458895706,-0.0748,-0.571636717,-0.1177,Venture Academy,-0.1177
7,4219,Northeast College Prep,319,15.99%,89.97%,Northeast College Prep,329,11.55%,82.67%,Northeast College Prep,282,4.61%,>=90%,40.2,39.71,20.89,33.33,Northeast College Prep,11.83,21.89,Northeast College Prep,-0.480348259,-0.1931,-0.433700335,-0.0906,-0.705721393,-0.2837,-0.16066482,-0.0638,-0.343234323,-0.1144,-0.448753463,-0.1782,Northeast College Prep,-0.1782
7,4220,Agamim Classical Academy,310,47.42%,24.19%,Agamim Classical Academy,279,45.16%,19.71%,Agamim Classical Academy,266,34.59%,45.49%,61.74,58.9,53.01,55.83,Agamim Classical Academy,49.32,53.1,Agamim Classical Academy,-0.141399417,-0.0873,-0.069609508,-0.0369,-0.201166181,-0.1242,-0.052122241,-0.0307,-0.048898442,-0.0273,-0.098471986,-0.058,Agamim Classical Academy,-0.058
7,4221,Discovery Charter School,239,48.12%,45.61%,Discovery Charter School,216,47.69%,34.26%,Discovery Charter School,166,53.61%,39.76%,40.43,56.03,46.73,45.37,Discovery Charter School,37.11,49.46,Discovery Charter School,0.155824883,0.063,-0.205863471,-0.0962,-0.08211724,-0.0332,-0.19025522,-0.1066,0.090147675,0.0409,-0.117258611,-0.0657,Discovery Charter School,-0.0332
7,4223,Saint Cloud Math and Science Academy Charter School,167,1.80%,89.22%,Saint Cloud Math and Science Academy Charter School,231,1.73%,83.98%,Saint Cloud Math and Science Academy Charter School,357,1.12%,>=90%,19.75,24.69,22.4,29.84,Saint Cloud Math and Science Academy Charter School,25.33,32.31,Saint Cloud Math and Science Academy Charter School,0.134177215,0.0265,0.130803571,0.0293,0.282531646,0.0558,0.208586472,0.0515,0.082774799,0.0247,0.308626974,0.0762,Saint Cloud Math and Science Academy Charter School,0.0762
7,4224,Star of the North Academy Charter School,154,31.82%,31.17%,Star of the North Academy Charter School,150,26.67%,>=90%,Star of the North Academy Charter School,344,22.97%,>=90%,46.24,36.26,27.84,37.11,Star of the North Academy Charter School,25,35.19,Star of the North Academy Charter School,-0.397923875,-0.184,-0.102011494,-0.0284,-0.459342561,-0.2124,0.023441809,0.0085,-0.051738076,-0.0192,-0.029509101,-0.0107,Star of the North Academy Charter School,-0.0107
7,4225,Universal Academy Charter School,403,0.00%,86.10%,Universal Academy Charter School,438,0.23%,>=90%,Universal Academy Charter School,679,0.59%,>=90%,28.64,35.79,25.86,41.88,Universal Academy Charter School,40.24,45.54,Universal Academy Charter School,-0.097067039,-0.0278,0.556071152,0.1438,0.405027933,0.116,0.170159262,0.0609,0.08739255,0.0366,0.272422464,0.0975,Universal Academy Charter School,0.116
7,4227,Art and Science Academy,378,90.74%,38.89%,Art and Science Academy,332,83.43%,27.71%,Art and Science Academy,296,82.77%,35.81%,58.46,63.85,40,52.66,Art and Science Academy,26.63,42.79,Art and Science Academy,-0.315771468,-0.1846,-0.33425,-0.1337,-0.544474855,-0.3183,-0.175254503,-0.1119,-0.187428788,-0.0987,-0.329835552,-0.2106,Art and Science Academy,-0.2106
7,4228,Woodbury Leadership Academy,391,40.41%,8.18%,Woodbury Leadership Academy,641,35.88%,10.61%,Woodbury Leadership Academy,878,38.84%,23.46%,53.81,49.74,49.7,56.97,Woodbury Leadership Academy,62.24,64.62,Woodbury Leadership Academy,-0.076379855,-0.0411,0.252313883,0.1254,0.15666233,0.0843,0.14535585,0.0723,0.134281201,0.0765,0.299155609,0.1488,Woodbury Leadership Academy,0.1488
7,4229,Jane Goodall Environmental Science Academy,114,92.98%,17.54%,Jane Goodall Environmental Sciences Academy,117,91.45%,9.40%,Terra Nova School,84,89.29%,28.57%,22.73,41.67,16.67,52.63,Jane Goodall Environmental Sciences Academy,11.76,33.33,Terra Nova School,-0.266608007,-0.0606,-0.294541092,-0.0491,-0.482622085,-0.1097,0.263018958,0.1096,-0.366711001,-0.193,-0.200143988,-0.0834,Jane Goodall Environmental Science Academy,-0.0834
7,4230,Minnesota Excellence in Learning Academy,192,4.17%,>=90%,Minnesota Excellence in Learning Academy,177,6.78%,63.84%,Minnesota Excellence in Learning Academy,231,4.33%,73.16%,23.75,25,13.11,22.95,Minnesota Excellence in Learning Academy,17.28,29.63,Minnesota Excellence in Learning Academy,-0.448,-0.1064,0.318077803,0.0417,-0.272421053,-0.0647,-0.082,-0.0205,0.291067538,0.0668,0.1852,0.0463,Minnesota Excellence in Learning Academy,0.0463
7,4231,Minnesota Math and Science Academy,410,1.46%,>=90%,Minnesota Math and Science Academy,470,1.06%,>=90%,Minnesota Math and Science Academy,570,0.70%,>=90%,27.45,30.26,9.52,26.56,Minnesota Math and Science Academy,11.6,21.45,Minnesota Math and Science Academy,-0.653187614,-0.1793,0.218487395,0.0208,-0.577413479,-0.1585,-0.122273629,-0.037,-0.192394578,-0.0511,-0.291143424,-0.0881,Minnesota Math and Science Academy,-0.0881
7,4232,Success Academy,81,0.00%,74.07%,Success Academy,308,0.32%,86.69%,Success Academy,366,0.00%,>=90%,30,28,32.9,31.41,Success Academy,17.96,30.49,Success Academy,0.096666667,0.029,-0.454103343,-0.1494,-0.401333333,-0.1204,0.121785714,0.0341,-0.029290035,-0.0092,0.088928571,0.0249,Success Academy,0.0249
7,4233,Level Up Academy,121,76.86%,47.93%,Level Up Academy,152,78.29%,42.11%,Level Up Academy,250,70.40%,43.60%,42.25,54.29,21.18,45.35,Level Up Academy,17.52,31.39,Level Up Academy,-0.498698225,-0.2107,-0.172804533,-0.0366,-0.585325444,-0.2473,-0.16467121,-0.0894,-0.307828004,-0.1396,-0.421808805,-0.229,Level Up Academy,-0.229
7,4239,Tesfa International School,167,10.78%,>=90%,Twin Lakes STEM Academy,231,7.36%,>=90%,Twin Lakes STEM Academy,217,2.30%,>=90%,26.09,26.37,12.22,18.56,Twin Lakes STEM Academy,10.38,20.56,Twin Lakes STEM Academy,-0.531621311,-0.1387,-0.150572831,-0.0184,-0.602146416,-0.1571,-0.29616989,-0.0781,0.107758621,0.02,-0.220326128,-0.0581,Tesfa International School,-0.0581
7,4240,New Century School,294,0.00%,>=90%,New Century School,440,0.45%,83.64%,New Century School,966,1.86%,>=90%,44.97,32.89,21.22,31.05,New Century School,22.49,29.17,New Century School,-0.528129864,-0.2375,0.059849199,0.0127,-0.499888815,-0.2248,-0.055944056,-0.0184,-0.060547504,-0.0188,-0.113104287,-0.0372,New Century School,-0.0372
7,4243,North Metro Flex Academy,229,28.38%,78.60%,North Metro Flex Academy,209,21.05%,71.29%,North Metro Flex Academy,190,24.21%,77.89%,37.37,31.68,18.6,33.85,North Metro Flex Academy,20.77,33.08,North Metro Flex Academy,-0.502274552,-0.1877,0.116666667,0.0217,-0.444206583,-0.166,0.068497475,0.0217,-0.022747415,-0.0077,0.044191919,0.014,North Metro Flex Academy,0.014
7,4244,FIT Academy,266,59.02%,39.47%,FIT Academy,284,61.97%,27.11%,FIT Academy,458,56.11%,42.79%,21.29,43.14,25.16,36.71,FIT Academy,29.92,43.02,FIT Academy,0.181775481,0.0387,0.189189189,0.0476,0.405354627,0.0863,-0.149049606,-0.0643,0.171887769,0.0631,-0.002781641,-0.0012,FIT Academy,0.0863
7,4250,Athlos Academy of Saint Cloud,613,38.01%,69.82%,Athlos Academy of Saint Cloud,529,24.20%,77.69%,Athlos Academy of Saint Cloud,260,22.69%,85.38%,30.48,40.51,14.33,23.57,Athlos Academy of Saint Cloud,11.51,20.69,Athlos Academy of Saint Cloud,-0.529855643,-0.1615,-0.196789951,-0.0282,-0.622375328,-0.1897,-0.418168353,-0.1694,-0.122189224,-0.0288,-0.489261911,-0.1982,Athlos Academy of Saint Cloud,-0.1897
7,4253,Phoenix Academy Charter School,118,98.31%,28.81%,Phoenix Academy Charter School,176,89.20%,28.41%,Phoenix Academy Charter School,156,79.49%,42.95%,27.91,50,30.68,37.08,Phoenix Academy Charter School,48.05,44.16,Phoenix Academy Charter School,0.099247582,0.0277,0.566166884,0.1737,0.721605159,0.2014,-0.2584,-0.1292,0.190938511,0.0708,-0.1168,-0.0584,Phoenix Academy Charter School,0.2014
7,4254,Marine Area Community School,183,94.54%,0.00%,Marine Area Community School,207,90.34%,5.31%,Marine Area Community School,112,93.75%,10.71%,50,60.67,48.96,56.7,Marine Area Community School,38,46,Marine Area Community School,-0.0208,-0.0104,-0.223856209,-0.1096,-0.24,-0.12,-0.065435965,-0.0397,-0.188712522,-0.107,-0.241799901,-0.1467,Marine Area Community School,-0.12
7,4255,Skyline Math and Science Academy ,218,0.00%,88.07%,Skyline Math and Science Academy,233,0.00%,>=90%,Skyline Math and Science Academy,260,0.00%,88.85%,6.67,20,8.87,25.81,Skyline Math and Science Academy ,10,8.33,Skyline Math and Science Academy ,0.329835082,0.022,0.127395716,0.0113,0.499250375,0.0333,0.2905,0.0581,-0.677256877,-0.1748,-0.5835,-0.1167,Skyline Math and Science Academy,0.0333
7,4261,SciTech Academy Charter School,147,0.00%,>=90%,SciTech Academy Charter School,257,0.00%,>=90%,SciTech Academy Charter School,342,0.29%,>=90%,11.84,14.47,3.09,6.75,SciTech Academy Charter School,9.55,15.09,SciTech Academy Charter School,-0.73902027,-0.0875,2.090614887,0.0646,-0.193412162,-0.0229,-0.533517623,-0.0772,1.235555556,0.0834,0.04284727,0.0062,SciTech Academy Charter School,0.0062
7,4264,Gateway STEM Academy,134,0.00%,>=90%,Gateway STEM Academy,228,0.44%,>=90%,Gateway STEM Academy,121,0.00%,>=90%,19.64,21.43,10.19,16.82,Gateway STEM Academy,7.29,17.53,Gateway STEM Academy,-0.481160896,-0.0945,-0.284592738,-0.029,-0.628818737,-0.1235,-0.215118992,-0.0461,0.042211653,0.0071,-0.181987867,-0.039,Gateway STEM Academy,-0.039
61,6004,Freshwater Ed. Dist.,208,83.17%,57.21%,Freshwater Education District,193,83.94%,46.63%,Freshwater Education District,200,77.00%,62.50%,7.02,20.75,5,18.97,Freshwater Education District,14.89,25,Freshwater Education District,-0.287749288,-0.0202,1.978,0.0989,1.121082621,0.0787,-0.085783133,-0.0178,0.317870322,0.0603,0.204819277,0.0425,Freshwater Education District,0.0787
61,6012,Zumbro Education District,168,83.33%,52.98%,Zumbro Education District,159,85.53%,47.80%,Zumbro Education District,176,80.68%,35.80%,7.84,21.95,6.38,11.36,Zumbro Education District,7.41,30,Zumbro Education District,-0.18622449,-0.0146,0.161442006,0.0103,-0.054846939,-0.0043,-0.482460137,-0.1059,1.64084507,0.1864,0.366742597,0.0805,Zumbro Education District,0.0805
